playerName,playerId,contestantId,team_name,321,label,match_id,date
B. Šabović,71ewtolv8guf3m6sh01pf1nmx,czkf5t3ai00ghwbga03i5aqxw,Djurgården,0.015073967166244984,Halmstad vs Djurgården,3dfvbjgj5kzu056z3tbmz6n84,2023-04-16
G. Wikheim,4oxlpwcwpa44hstpm70iep0id,czkf5t3ai00ghwbga03i5aqxw,Djurgården,0.0465635322034359,Halmstad vs Djurgården,3dfvbjgj5kzu056z3tbmz6n84,2023-04-16
P. Johansson,7yld2a7aw6d3lmmwpu1wovxsl,czkf5t3ai00ghwbga03i5aqxw,Djurgården,0.033315494656562805,Halmstad vs Djurgården,3dfvbjgj5kzu056z3tbmz6n84,2023-04-16
R. Schüller,7pel84swlqfux6obt6lznze1h,czkf5t3ai00ghwbga03i5aqxw,Djurgården,0.0584137961268425,Halmstad vs Djurgården,3dfvbjgj5kzu056z3tbmz6n84,2023-04-16
A. Brorsson,akuyf0uf6ev1es1zjhs9fss89,spvvjmk37iid7hsky9g3nce7,Mjällby,0.06272748857736588,Mjällby vs Degerfors,3divp5b9rvs2i8oyort1oepsk,2023-04-16
C. Rösler,as6coaak724tr7igyz1wwlfc9,spvvjmk37iid7hsky9g3nce7,Mjällby,0.031221460551023483,Mjällby vs Degerfors,3divp5b9rvs2i8oyort1oepsk,2023-04-16
N. Persson,1rkikvibo6lmhhtyfbg21jtp0,spvvjmk37iid7hsky9g3nce7,Mjällby,0.025636274367570877,Mjällby vs Degerfors,3divp5b9rvs2i8oyort1oepsk,2023-04-16
D. Vukojević,au1328z9bxkwrtv9y2dczkwk5,46yo78zak2j7kaxc5ak1fnm60,Degerfors,0.050027403980493546,Mjällby vs Degerfors,3divp5b9rvs2i8oyort1oepsk,2023-04-16
J. Gustavsson,czfitwajt0sayki90i3fk5n85,spvvjmk37iid7hsky9g3nce7,Mjällby,0.02506105974316597,Mjällby vs Degerfors,3divp5b9rvs2i8oyort1oepsk,2023-04-16
V. Gustafson,93qjy2eilbuufwu2kbwpfng7p,spvvjmk37iid7hsky9g3nce7,Mjällby,0.05352003127336502,Mjällby vs Degerfors,3divp5b9rvs2i8oyort1oepsk,2023-04-16
H. Johansson,23iwje6cgkgc05szzf2l5z97u,spvvjmk37iid7hsky9g3nce7,Mjällby,0.026158655062317848,Mjällby vs Degerfors,3divp5b9rvs2i8oyort1oepsk,2023-04-16
G. Granath,2gbfwdmpk5gfmcc979aqfkyxh,46yo78zak2j7kaxc5ak1fnm60,Degerfors,0.035821978002786636,Mjällby vs Degerfors,3divp5b9rvs2i8oyort1oepsk,2023-04-16
A. Ståhl,bv57jiquzqjnzuxzw5r663aad,spvvjmk37iid7hsky9g3nce7,Mjällby,0.12147951871156693,Mjällby vs Degerfors,3divp5b9rvs2i8oyort1oepsk,2023-04-16
V. Gustafson,93qjy2eilbuufwu2kbwpfng7p,spvvjmk37iid7hsky9g3nce7,Mjällby,0.03712662309408188,Mjällby vs Degerfors,3divp5b9rvs2i8oyort1oepsk,2023-04-16
