playerName,playerId,contestantId,team_name,label,match_id,date,9,321,322
A. Fadera,5f13ro5hgmago2bmqtzjw5ey,89xivtxk59uzvhdsd6miao6tm,Genk,AS Eupen vs Genk,4gtxa8k4hi4b3itsja5z8rehg,2023-12-10,0,0.0424285903573036,0.0
A. Fadera,5f13ro5hgmago2bmqtzjw5ey,89xivtxk59uzvhdsd6miao6tm,Genk,Anderlecht vs Genk,4j5ls4jfzndrz9ecifrb31yxg,2023-12-23,NaNNaNNaNNaN,0.0,0.0
A. Fadera,5f13ro5hgmago2bmqtzjw5ey,89xivtxk59uzvhdsd6miao6tm,Genk,Anderlecht vs Genk,9d1ttlbrqto5pp0v5rhznjrpw,2024-05-11,0,0.0377819575369358,0.0
A. Fadera,5f13ro5hgmago2bmqtzjw5ey,89xivtxk59uzvhdsd6miao6tm,Genk,Cercle Brugge vs Genk,9bx12hzvcyuntkssdfakjhr10,2024-05-04,0,0.0716744214296341,0.0
A. Fadera,5f13ro5hgmago2bmqtzjw5ey,89xivtxk59uzvhdsd6miao6tm,Genk,Club Brugge vs Genk,3qw0kiofymjgqe0c2v4bwnbis,2023-09-28,0,0.0,0.0
A. Fadera,5f13ro5hgmago2bmqtzjw5ey,89xivtxk59uzvhdsd6miao6tm,Genk,Club Brugge vs Genk,9a1dqmd5zidw3vux24amz1gr8,2024-04-24,0,0.0621680617332458,0.1138
A. Fadera,5f13ro5hgmago2bmqtzjw5ey,89xivtxk59uzvhdsd6miao6tm,Genk,Genk vs Anderlecht,98hq6tahoinlx6ymr51prep78,2024-04-20,NaNNaN,0.0,0.0
A. Fadera,5f13ro5hgmago2bmqtzjw5ey,89xivtxk59uzvhdsd6miao6tm,Genk,Genk vs Antwerp,4m2i03q9zss6esldsiutr6sr8,2023-12-26,0,0.0,0.0
A. Fadera,5f13ro5hgmago2bmqtzjw5ey,89xivtxk59uzvhdsd6miao6tm,Genk,Genk vs Antwerp,9ez3v09drhf5yg1qm28szruhg,2024-05-20,0,0.0900739356875419,0.0
A. Fadera,5f13ro5hgmago2bmqtzjw5ey,89xivtxk59uzvhdsd6miao6tm,Genk,Genk vs Kortrijk,4hlsgn044dqkde6yo5ujfgx04,2023-12-17,NaN,0.0419353917241096,0.0
A. Fadera,5f13ro5hgmago2bmqtzjw5ey,89xivtxk59uzvhdsd6miao6tm,Genk,Genk vs Sporting Charleroi,3o9upmtppiga3g272srotahw4,2023-08-20,0,0.0,0.0
